Date,Socrata Users,Socrata Sessions,Socrata Bounce Rate,Geohub Users,Geohub Sessions,Geohub Bounce Rate,Combined Users
2018-04-06T00:00:00,466,543,24.1252,258,283,22.6148,724
2018-04-07T00:00:00,221,245,28.1633,128,149,30.8725,349
2018-04-08T00:00:00,254,279,31.5412,172,187,25.1337,426
2018-04-09T00:00:00,634,715,23.3566,317,358,24.581,951
2018-04-10T00:00:00,604,719,21.4186,330,378,32.5397,934
2018-04-11T00:00:00,692,816,25.3676,338,403,30.273,1030
2018-04-12T00:00:00,696,792,28.0303,312,358,27.933,1008
2018-04-13T00:00:00,549,642,26.947,282,312,20.5128,831
2018-04-14T00:00:00,233,268,29.4776,131,149,23.4899,364
2018-04-15T00:00:00,263,291,23.7113,163,188,26.0638,426
2018-04-16T00:00:00,757,862,23.4339,301,345,27.2464,1058
2018-04-17T00:00:00,752,873,22.2222,379,427,22.4824,1131
2018-04-18T00:00:00,717,836,21.89,350,402,23.6318,1067
2018-04-19T00:00:00,647,734,24.2507,306,347,23.9193,953
2018-04-20T00:00:00,567,631,22.8209,269,302,29.8013,836
2018-04-21T00:00:00,234,283,27.5618,120,140,22.1429,354
2018-04-22T00:00:00,290,344,26.4535,167,186,18.8172,457
2018-04-23T00:00:00,703,819,23.9316,327,359,25.0696,1030
2018-04-24T00:00:00,699,781,29.5775,329,379,24.5383,1028
2018-04-25T00:00:00,716,808,24.7525,387,438,28.0822,1103
2018-04-26T00:00:00,706,810,24.6914,322,375,22.9333,1028
2018-04-27T00:00:00,584,664,23.494,276,305,27.541,860
2018-04-28T00:00:00,234,270,25.5556,134,158,17.0886,368
2018-04-29T00:00:00,264,298,31.8792,149,178,26.4045,413
2018-04-30T00:00:00,659,738,26.1518,356,414,21.4976,1015
2018-05-01T00:00:00,656,742,25.4717,364,399,29.5739,1020
2018-05-02T00:00:00,671,783,29.1188,367,417,22.3022,1038
2018-05-03T00:00:00,650,749,26.7023,415,457,28.6652,1065
2018-05-04T00:00:00,539,618,29.1262,321,365,30.411,860
2018-05-05T00:00:00,209,251,29.4821,150,177,26.5537,359
2018-05-06T00:00:00,260,302,32.1192,164,184,21.1957,424
2018-05-07T00:00:00,682,768,31.7708,286,326,26.9939,968
2018-05-08T00:00:00,648,747,29.0495,390,437,26.7735,1038
2018-05-09T00:00:00,701,779,28.2413,355,398,32.1608,1056
2018-05-10T00:00:00,595,681,31.7181,306,348,32.4713,901
2018-05-11T00:00:00,497,581,26.6781,233,261,26.0536,730
2018-05-12T00:00:00,237,277,30.3249,122,134,27.6119,359
2018-05-13T00:00:00,220,251,35.4582,130,141,21.2766,350
2018-05-14T00:00:00,650,723,34.3015,328,371,24.5283,978
2018-05-15T00:00:00,646,731,29.8222,343,377,24.4032,989
2018-05-16T00:00:00,672,776,25.5155,310,346,30.6358,982
2018-05-17T00:00:00,645,733,29.6044,280,307,25.0814,925
2018-05-18T00:00:00,505,574,34.8432,244,273,30.4029,749
2018-05-19T00:00:00,213,229,36.6812,126,130,20.7692,339
2018-05-20T00:00:00,220,248,33.0645,136,151,23.1788,356
2018-05-21T00:00:00,615,714,29.6919,301,341,25.8065,916
2018-05-22T00:00:00,689,773,34.1527,297,331,25.9819,986
2018-05-23T00:00:00,661,762,29.3963,327,363,26.1708,988
2018-05-24T00:00:00,661,761,30.4862,250,278,26.259,911
2018-05-25T00:00:00,486,565,29.7345,229,253,30.0395,715
2018-05-26T00:00:00,188,218,28.4404,97,116,23.2759,285
2018-05-27T00:00:00,216,247,41.7004,131,149,18.7919,347
2018-05-28T00:00:00,363,401,49.1272,146,168,23.2143,509
2018-05-29T00:00:00,723,825,31.1515,323,376,27.1277,1046
2018-05-30T00:00:00,716,799,32.5407,336,396,30.0505,1052
2018-05-31T00:00:00,625,720,29.5833,271,313,25.5591,896
2018-06-01T00:00:00,487,561,29.7683,269,309,25.2427,756
2018-06-02T00:00:00,209,247,33.1984,131,149,20.1342,340
2018-06-03T00:00:00,251,296,30.4054,155,175,23.4286,406
2018-06-04T00:00:00,661,742,30.3235,314,350,27.7143,975
2018-06-05T00:00:00,651,753,32.9349,274,301,25.5814,925
2018-06-06T00:00:00,605,708,29.5198,299,332,28.6145,904
2018-06-07T00:00:00,604,722,31.0249,306,344,29.0698,910
2018-06-08T00:00:00,504,562,30.0712,258,296,25.3378,762
2018-06-09T00:00:00,208,242,34.2975,123,135,18.5185,331
2018-06-10T00:00:00,222,246,32.9268,133,141,19.1489,355
2018-06-11T00:00:00,633,724,27.3481,266,295,27.1186,899
2018-06-12T00:00:00,721,801,28.5893,312,343,24.7813,1033
2018-06-13T00:00:00,687,797,27.1016,331,368,25,1018
2018-06-14T00:00:00,632,712,27.9494,281,317,25.8675,913
2018-06-15T00:00:00,513,567,27.6896,225,258,25.1938,738
2018-06-16T00:00:00,187,215,39.0698,112,132,22.7273,299
2018-06-17T00:00:00,211,250,36.8,118,138,30.4348,329
2018-06-18T00:00:00,607,703,30.7255,268,311,22.8296,875
2018-06-19T00:00:00,624,716,34.6369,296,323,28.483,920
2018-06-20T00:00:00,617,680,28.2353,293,320,25.3125,910
2018-06-21T00:00:00,552,603,31.0116,256,276,25,808
2018-06-22T00:00:00,466,517,32.6886,205,234,26.4957,671
2018-06-23T00:00:00,182,209,34.9282,87,103,24.2718,269
2018-06-24T00:00:00,215,231,38.961,125,133,16.5414,340
2018-06-25T00:00:00,670,772,30.9585,271,306,23.8562,941
2018-06-26T00:00:00,664,760,31.1842,278,321,26.7913,942
2018-06-27T00:00:00,626,720,33.1944,318,369,24.6612,944
2018-06-28T00:00:00,543,606,33.6634,247,285,29.1228,790
2018-06-29T00:00:00,484,543,30.9392,233,250,24,717
2018-06-30T00:00:00,201,222,33.3333,124,133,20.3008,325
2018-07-01T00:00:00,241,255,42.7451,130,143,29.3706,371
2018-07-02T00:00:00,654,732,35.3825,244,265,24.5283,898
2018-07-03T00:00:00,670,725,40,265,289,22.4913,935
2018-07-04T00:00:00,463,496,56.4516,176,199,30.1508,639
2018-07-05T00:00:00,713,811,36.4982,1005,1102,9.7096,1718
2018-07-06T00:00:00,618,704,40.9091,563,597,14.0704,1181
2018-07-07T00:00:00,310,346,47.1098,263,274,10.5839,573
2018-07-08T00:00:00,289,331,38.6707,230,246,19.9187,519
2018-07-09T00:00:00,651,745,31.4094,406,452,22.1239,1057
2018-07-10T00:00:00,712,797,30.4893,352,392,24.2347,1064
2018-07-11T00:00:00,637,741,27.3954,305,333,24.3243,942
2018-07-12T00:00:00,624,712,27.5281,277,303,18.1518,901
2018-07-13T00:00:00,454,508,28.5433,244,267,16.8539,698
2018-07-14T00:00:00,200,230,30.8696,139,144,18.0556,339
2018-07-15T00:00:00,249,277,29.6029,142,157,15.2866,391
2018-07-16T00:00:00,662,725,25.1034,313,370,24.0541,975
2018-07-17T00:00:00,688,769,26.9181,327,352,25.5682,1015
2018-07-18T00:00:00,632,695,25.4676,279,310,23.5484,911
2018-07-19T00:00:00,603,697,29.5552,289,327,29.052,892
2018-07-20T00:00:00,468,541,27.1719,247,270,25.1852,715
2018-07-21T00:00:00,199,228,31.1404,117,135,21.4815,316
2018-07-22T00:00:00,236,267,34.8315,174,192,28.6458,410
2018-07-23T00:00:00,609,711,27.2855,296,318,21.0692,905
2018-07-24T00:00:00,634,724,29.6961,330,359,23.1198,964
2018-07-25T00:00:00,580,660,27.4242,449,486,18.7243,1029
2018-07-26T00:00:00,605,705,27.3759,343,381,23.622,948
2018-07-27T00:00:00,491,546,27.8388,259,285,28.4211,750
2018-07-28T00:00:00,213,248,28.2258,133,141,11.3475,346
2018-07-29T00:00:00,251,271,32.4723,180,195,25.1282,431
2018-07-30T00:00:00,684,757,26.6843,312,349,21.7765,996
2018-07-31T00:00:00,679,753,30.8101,314,341,25.5132,993
2018-08-01T00:00:00,635,698,32.235,300,330,23.3333,935
2018-08-02T00:00:00,586,645,32.2481,278,304,26.6447,864
2018-08-03T00:00:00,460,503,26.839,202,215,24.186,662
2018-08-04T00:00:00,227,254,30.7087,140,147,18.3673,367
2018-08-05T00:00:00,223,248,29.4355,149,161,22.3602,372
2018-08-06T00:00:00,586,659,26.8589,440,492,19.3089,1026
2018-08-07T00:00:00,627,712,24.8596,366,401,21.9451,993
2018-08-08T00:00:00,669,749,29.1055,304,347,22.7666,973
2018-08-09T00:00:00,591,668,25.8982,336,362,27.0718,927
2018-08-10T00:00:00,474,546,23.9927,271,290,18.9655,745
2018-08-11T00:00:00,223,243,23.0453,158,165,20.6061,381
2018-08-12T00:00:00,253,273,27.8388,155,168,24.4048,408
2018-08-13T00:00:00,560,625,24.64,277,316,27.5316,837
2018-08-14T00:00:00,603,670,28.209,309,344,28.7791,912
2018-08-15T00:00:00,649,738,23.8482,303,337,26.7062,952
2018-08-16T00:00:00,564,634,27.7603,263,279,24.3728,827
2018-08-17T00:00:00,466,536,30.2239,237,254,21.6535,703
2018-08-18T00:00:00,198,222,32.4324,123,130,20.7692,321
2018-08-19T00:00:00,243,261,27.9693,149,155,33.5484,392
2018-08-20T00:00:00,615,688,25.1453,269,308,25.6494,884
2018-08-21T00:00:00,553,611,28.3142,288,316,25.6329,841
2018-08-22T00:00:00,640,709,26.7983,299,331,30.5136,939
2018-08-23T00:00:00,560,638,29.3103,275,301,26.5781,835
2018-08-24T00:00:00,548,615,30.4065,227,240,27.5,775
2018-08-25T00:00:00,211,240,29.5833,146,155,22.5806,357
2018-08-26T00:00:00,257,295,26.4407,137,149,23.4899,394
2018-08-27T00:00:00,616,698,27.2206,323,353,30.8782,939
2018-08-28T00:00:00,625,691,28.3647,313,351,26.4957,938
2018-08-29T00:00:00,641,741,29.1498,301,329,23.4043,942
2018-08-30T00:00:00,576,665,26.7669,305,331,26.284,881
2018-08-31T00:00:00,455,514,26.4591,216,237,23.2068,671
2018-09-01T00:00:00,193,210,33.3333,122,131,25.9542,315
2018-09-02T00:00:00,213,239,36.8201,140,152,22.3684,353
2018-09-03T00:00:00,344,367,39.782,5,5,80,349
2018-09-04T00:00:00,605,695,29.0647,5,5,80,610
2018-09-05T00:00:00,634,703,29.303,7,10,50,641
2018-09-06T00:00:00,667,762,28.6089,2,4,100,669
2018-09-07T00:00:00,558,630,26.3492,2,2,100,560
2018-09-08T00:00:00,251,282,28.0142,2,2,50,253
2018-09-09T00:00:00,264,284,30.6338,3,4,75,267
2018-09-10T00:00:00,609,682,29.3255,1,1,100,610
2018-09-11T00:00:00,347,390,24.1026,1,1,100,348
